age,gender,total_sleep_hours,sleep_quality,exercise_mins_day,caffeine_intake_mg,screen_time_before_bed_mins,work_hours_hrs_day,productivity_score,mood_score,stress_level,exercise_cat
19,Male,4.82,2,85,163,14,9.709202858579433,9,2,3,high
34,Other,8.72,3,79,240,88,8.188338595289299,9,8,5,high
26,Male,7,2,82,241,11,4.144153527258375,10,4,4,high
33,Female,8.22,7,20,139,3,9.777341469381804,10,8,5,low
56,Other,5.36,2,88,221,129,6.442290699208097,7,10,5,high
23,Other,4.79,4,23,124,174,6.025072288121436,2,5,8,low
42,Female,6.84,1,84,179,162,6.98550314840463,1,6,10,high
57,Other,8.47,1,84,144,131,8.895790004074335,2,6,10,high
22,Male,8.77,6,86,32,77,10.830265504041328,2,7,3,high
56,Male,9.46,7,44,123,165,5.247495909270648,6,9,10,medium
24,Other,6.96,2,10,260,70,8.071943597065147,8,5,9,low
51,Other,7.51,4,87,161,126,9.03006182527632,2,5,1,high
53,Other,5.82,10,73,293,23,9.97043678122924,10,3,1,high
51,Female,4.91,7,64,239,72,4.205046800025088,10,6,2,high
25,Male,5.47,7,77,243,152,10.342924515819572,4,8,3,high
39,Other,6.52,7,86,74,21,4.908675997917375,9,2,4,high
35,Female,9.2,8,14,232,160,5.976329668869997,7,10,5,low
52,Male,7.14,5,65,72,162,10.890090574193668,9,1,5,high
31,Other,5.88,8,52,114,77,11.259672734042809,10,2,4,medium
24,Female,6.04,7,10,204,38,10.962392491779362,9,8,2,low
20,Male,7.64,2,1,275,96,6.118927859594549,9,4,8,low
56,Male,4.84,2,67,276,158,8.163984773544968,5,7,10,high
26,Male,9.3,5,68,261,47,4.572557680442405,8,5,3,high
57,Male,6.9,6,38,132,100,4.682453981520192,2,2,4,medium
23,Female,9.22,9,58,116,100,7.416980227917616,4,6,1,medium
39,Female,5.36,2,66,41,135,4.735332645766195,5,3,1,high
42,Female,6.44,2,75,237,25,5.132938055783229,5,7,4,high
34,Female,5.56,7,3,162,75,4.74703576853326,8,4,2,low
21,Male,8.05,1,72,235,5,8.788680244796566,1,7,8,high
48,Female,6.03,10,28,146,155,10.055825899867408,3,7,6,low
31,Female,6.33,7,8,56,168,11.348336720851949,1,4,4,low
33,Female,5.75,9,2,235,50,6.73325466880067,3,9,4,low
44,Female,8.15,10,14,98,20,11.552799043935684,1,7,9,low
56,Other,5.92,7,27,56,81,6.932073021655885,7,4,8,low
20,Other,4.81,5,48,17,21,5.546094124479681,8,3,10,medium
52,Male,8.56,1,56,221,46,9.613063671705849,7,7,2,medium
50,Male,6.44,2,25,17,65,4.7597471457260685,1,8,2,low
43,Male,6.06,5,15,5,33,8.430355186065597,9,3,10,low
44,Male,8.31,9,28,115,142,6.254307622401903,10,6,2,low
50,Other,6.74,1,52,0,85,10.982979710604234,4,1,5,medium
55,Male,6.11,8,30,6,3,8.559646091809606,2,8,3,low
33,Other,8.94,6,79,126,99,8.748059143703454,3,8,3,high
51,Female,6.26,9,49,77,151,7.075724347732227,2,4,3,medium
21,Other,8.02,9,84,54,55,5.059808388082221,9,2,6,high
23,Female,8.2,7,56,29,7,9.812852180042425,4,6,7,medium
27,Female,6.23,4,34,235,12,8.30436106499456,7,9,4,medium
48,Other,6.7,7,65,196,96,5.3070225285817445,3,6,8,high
39,Female,8.02,5,40,236,178,11.662399312664174,5,2,3,medium
30,Female,5.1,9,39,88,100,8.318011648118432,7,10,9,medium
52,Male,8.43,2,20,219,154,6.784030150078796,3,4,6,low
34,Other,8.08,2,61,195,86,9.592286803825507,2,2,7,high
52,Female,4.93,6,82,217,115,4.554083810642023,10,6,5,high
21,Other,7.24,9,13,68,152,4.9452145535257355,1,4,6,low
21,Female,5.78,3,89,14,135,8.919103063841558,6,3,6,high
56,Other,6.52,1,44,195,137,6.373364354293967,7,2,4,medium
35,Male,9.24,8,27,150,62,7.7658135885636,8,5,10,low
55,Female,4.97,7,24,24,57,10.077991565058545,1,4,4,low
41,Female,4.99,3,83,253,67,11.301276027925669,5,3,2,high
52,Other,6.41,1,39,162,80,9.9505182149114,5,3,4,medium
55,Female,6.86,2,65,231,124,7.1838182529053665,4,7,8,high
41,Male,4.52,4,61,179,114,5.096595369964045,4,7,8,high
57,Other,5.9,8,40,0,80,8.170475615049167,7,4,10,medium
18,Female,9.11,9,6,1,6,6.767935807626313,10,1,5,low
27,Female,6.47,5,50,256,96,5.721541858723109,5,7,8,medium
40,Male,7.46,10,36,186,127,8.898548981338692,10,6,5,medium
41,Other,9.29,5,5,286,139,5.730913847925121,1,9,4,low
25,Other,5.94,10,14,166,69,8.854806825513222,8,3,10,low
41,Other,7.05,10,86,288,107,11.094632261991986,9,9,4,high
19,Male,6.94,3,76,139,127,7.271207963002167,2,7,7,high
40,Female,5.99,3,68,51,16,7.874341384295884,1,8,4,high
30,Female,5.77,9,33,211,15,10.857610438866216,1,7,1,medium
49,Other,5.75,10,84,109,114,5.453577924978137,9,1,1,high
19,Female,9.38,9,89,201,72,9.051988442045324,1,7,9,high
33,Male,7.8,2,2,183,65,8.50269056352295,4,2,7,low
46,Male,6.35,1,65,209,150,6.849364387749295,9,3,8,high
43,Male,4.58,7,54,189,142,11.990718461414662,1,6,5,medium
44,Male,6.72,10,22,203,87,4.690666112418862,9,1,6,low
23,Other,6.63,5,46,135,146,7.849169211317384,5,7,9,medium
19,Other,6.5,4,16,8,179,8.511394512805186,6,4,7,low
34,Other,6.98,1,60,242,16,5.48825394145355,6,9,1,medium
45,Other,4.93,2,28,27,148,8.821898263128993,3,4,4,low
38,Female,7.09,8,59,36,171,7.873996945262196,4,2,5,medium
53,Female,7.9,2,84,204,37,4.8369013461906345,6,8,2,high
24,Female,8.24,8,29,132,3,4.238539048807609,9,7,1,low
36,Male,5.78,4,75,113,84,8.947262134416263,4,4,4,high
35,Female,6.24,2,78,130,71,4.984078876699948,10,1,8,high
29,Male,6.44,10,53,213,6,7.286223109884517,2,9,6,medium
34,Male,8.98,7,2,87,174,11.328941235838942,7,5,8,low
56,Female,5.36,3,27,98,75,7.651465549597353,10,6,6,low
44,Male,5.48,10,73,224,81,7.251972547510157,7,8,6,high
58,Other,7.74,3,53,141,137,9.697056881426374,2,10,5,medium
48,Other,8.53,5,13,56,56,8.800941586721752,8,7,6,low
30,Other,9.14,6,16,4,71,4.609175417975796,2,3,9,low
21,Other,8.6,7,20,278,138,11.136180121381557,9,2,2,low
27,Other,6.64,10,42,133,75,7.932410158059761,10,2,2,medium
28,Female,5.7,6,42,93,179,11.495349609230434,2,1,5,medium
23,Female,6.78,2,47,98,26,10.825979736679166,1,10,2,medium
58,Female,4.78,5,21,239,56,11.592607981980851,9,2,2,low
53,Male,7.41,3,9,105,21,5.071234806200363,1,5,3,low
48,Other,8.39,2,87,243,38,5.7578069099032065,1,8,8,high
29,Other,7.97,5,16,96,81,4.962845840670288,5,4,2,low
57,Female,7.54,9,41,298,127,5.540704373915142,8,3,9,medium
22,Male,7.82,5,33,8,37,8.464216312816248,10,3,7,medium
51,Other,8.21,9,76,232,63,5.198502927518281,4,4,9,high
22,Female,6.14,9,25,99,144,8.345765925988182,5,10,2,low
31,Other,7.97,5,85,139,7,6.6455074186738505,3,7,9,high
28,Other,5.78,5,86,43,87,5.854419154390708,1,2,6,high
28,Female,7.14,3,23,293,2,4.707237551257011,8,6,2,low
21,Other,4.67,8,26,36,0,6.017115989493915,3,2,7,low
32,Male,7.57,3,25,219,125,8.470609199458703,1,5,4,low
24,Female,6.86,9,55,166,126,11.953232604901352,6,4,3,medium
20,Other,6.14,10,34,286,75,8.856508027287447,2,8,4,medium
36,Male,8.96,4,44,107,13,9.733661372534698,5,9,6,medium
36,Female,4.59,3,82,268,48,11.630027292430896,9,7,5,high
33,Male,5.42,3,81,170,100,9.947392229218032,3,9,2,high
48,Male,6.65,7,29,97,155,5.166846943955125,2,9,1,low
38,Female,9.35,4,10,101,24,8.747660912758313,4,4,5,low
44,Other,7.84,6,35,64,55,4.930667338643012,7,2,5,medium
18,Other,6.63,4,5,276,102,6.598727945251827,6,9,10,low
42,Other,8.44,4,39,211,134,10.11463185530064,7,5,10,medium
57,Other,6.01,7,28,237,90,10.936380850884891,9,6,6,low
36,Female,4.75,7,80,106,135,11.105000323568149,3,2,2,high
54,Male,7.55,7,26,201,93,4.838925270536507,7,7,2,low
45,Female,8.72,2,43,229,85,8.743652737860083,9,5,9,medium
19,Female,5.37,5,70,251,78,4.321459278770426,7,5,7,high
45,Female,7.49,2,45,159,124,6.360485367983126,3,6,9,medium
54,Female,5.59,6,26,287,114,8.083675067939987,10,6,10,low
46,Female,5.73,6,11,218,66,7.014531396118418,2,2,5,low
50,Female,7.83,6,87,176,99,6.354714642690735,10,1,3,high
19,Other,8.52,8,8,4,6,4.05928131502256,8,9,9,low
57,Male,8.46,8,32,34,101,8.88678805338759,1,2,5,medium
53,Male,6.72,2,64,254,15,10.306693308151758,4,6,3,high
40,Male,7.92,8,65,117,34,5.845586490337514,10,8,5,high
42,Female,7.41,5,81,199,51,5.715269642261785,3,4,4,high
45,Female,7.32,8,86,107,41,4.831550205391046,4,5,8,high
33,Female,7.25,5,20,180,69,6.998261714086791,9,3,6,low
57,Female,4.64,7,89,175,134,11.086688369691023,3,4,9,high
18,Female,5.87,4,13,164,159,11.437839837635428,1,7,6,low
18,Other,7.03,3,63,273,49,4.6393648407123544,7,8,10,high
55,Other,8.31,9,66,79,171,9.508548649204393,2,3,8,high
19,Male,8.81,10,58,242,23,4.415336280964846,10,6,1,medium
47,Female,6.37,2,0,93,97,5.197253072352887,2,6,8,low
46,Other,4.79,4,21,103,153,5.519721557522229,5,3,8,low
27,Female,6.26,10,82,81,22,6.496278064986672,9,1,2,high
57,Other,7.83,6,54,14,10,6.008707743397723,8,10,3,medium
41,Other,5.37,6,24,36,85,4.341985552743114,7,10,3,low
53,Female,6.89,5,81,0,138,9.140801456497298,8,3,6,high
58,Female,5.87,8,77,97,105,6.944905939067505,2,1,10,high
28,Female,6.69,2,67,148,4,6.596710633199871,10,7,8,high
42,Male,4.7,10,33,171,106,11.393376390522626,3,9,7,medium
59,Other,8.02,4,55,91,161,4.0840542738413665,8,5,7,medium
40,Male,7.17,7,49,148,106,5.329771861680237,2,7,9,medium
39,Male,6.99,6,27,159,76,4.858914363127002,6,5,3,low
35,Other,5.49,7,47,253,64,8.014917461158861,1,3,4,medium
19,Other,5.22,2,60,93,149,9.66372566714704,5,3,7,medium
18,Female,8.18,7,80,105,50,9.22161960736818,2,8,8,high
42,Other,7.47,4,85,224,173,7.808499932152777,1,5,4,high
44,Male,9.42,2,9,110,27,8.819482273272566,9,1,3,low
58,Male,5.58,4,6,115,106,7.194583008465246,10,1,7,low
45,Female,8.24,8,3,264,99,7.9561363497549635,10,2,1,low
37,Other,6.17,4,64,235,76,8.859990216954202,6,5,4,high
29,Female,7.21,10,39,103,148,11.483992357277351,9,10,4,medium
51,Male,8.9,3,9,55,42,7.585507007378826,2,1,1,low
18,Male,6.97,1,27,106,44,11.49934478921331,8,2,7,low
32,Other,5.65,7,0,13,22,11.642889862439134,7,2,6,low
51,Female,8.83,9,63,257,5,5.455314349912857,2,1,10,high
52,Other,7.08,8,76,89,149,7.517905375454004,7,5,4,high
57,Other,7.66,3,20,38,43,5.162361094246837,9,7,4,low
21,Other,5.42,9,31,96,108,10.161817023396022,9,7,2,medium
48,Male,6.49,2,77,67,43,9.192501375730297,3,3,3,high
37,Male,5.7,9,70,21,56,8.655027990679514,9,10,6,high
29,Male,5.35,2,72,14,98,7.232410383875855,7,9,3,high
49,Male,4.61,8,46,291,117,11.201208008715614,7,10,1,medium
45,Other,5.25,4,55,98,103,9.657620974576483,8,8,9,medium
41,Male,7.36,4,41,47,17,11.094983243337952,5,3,9,medium
43,Male,6.75,7,82,53,85,8.853179118174625,1,7,3,high
22,Male,4.61,1,74,51,100,9.568125954509624,9,10,4,high
41,Female,7.81,3,23,117,11,5.716864890909318,3,4,9,low
46,Male,5.79,2,11,81,99,7.390648719858104,3,5,3,low
55,Other,9.44,3,68,198,84,5.814134946842669,1,9,3,high
32,Other,9.05,6,38,263,175,9.69648358366468,1,5,9,medium
54,Female,4.85,8,83,240,113,11.94997474561976,5,10,6,high
44,Female,7.67,6,1,24,37,9.0582696051301,10,7,1,low
57,Male,8.12,8,35,276,26,7.444152419391295,5,5,3,medium
27,Female,9.47,9,36,185,31,11.21556807957765,5,1,9,medium
54,Female,8.05,10,46,230,125,9.824205881428396,6,9,8,medium
36,Other,6.03,7,62,76,54,4.441514430129755,1,1,6,high
49,Male,5.06,7,20,214,143,11.377385114521829,4,10,10,low
53,Female,9.41,4,39,282,136,7.8596018846313855,8,1,9,medium
42,Male,4.96,2,35,211,96,5.2008310586900155,2,6,3,medium
26,Female,6.46,2,85,157,163,10.303261309955571,2,10,7,high
46,Male,5.31,2,77,229,78,10.021716446098669,4,8,9,high
29,Other,8.07,10,34,147,128,4.762260100675695,6,10,6,medium
25,Male,8.67,4,41,183,8,5.903542768874765,9,6,6,medium
34,Other,6.83,1,31,228,120,8.945080093826222,4,3,9,medium
53,Female,5.85,2,78,88,153,7.645416491129501,9,1,8,high
30,Female,6.78,1,89,99,92,9.209744873311774,9,10,9,high
49,Female,5.2,9,15,136,67,5.429527601322235,7,9,2,low
22,Male,7.78,7,3,57,117,6.775980813346834,10,1,5,low
18,Male,4.73,10,46,278,90,10.207879597287576,1,8,3,medium
46,Other,8.87,5,70,169,145,4.28407228297376,6,3,10,high
37,Male,5.33,7,43,221,165,10.607413519474507,2,10,9,medium
34,Male,8.94,9,32,281,41,10.94516122462311,7,8,10,medium
50,Other,4.78,3,27,265,105,5.656685752077481,4,1,6,low
22,Male,7.45,3,34,115,44,5.992338285164341,8,4,2,medium
37,Female,5.95,1,80,272,57,8.513441945361079,2,3,9,high
36,Male,8.34,5,62,216,127,11.825428489918576,9,3,5,high
47,Female,9.01,1,44,58,162,10.395632949497346,2,8,7,medium
32,Female,9.43,5,62,170,1,9.351193361959758,7,1,9,high
45,Other,5.82,3,58,204,144,4.766498781165164,4,6,3,medium
35,Other,8.4,5,53,47,34,5.445487621586402,8,8,8,medium
33,Male,8.13,9,71,26,98,10.481583619210896,4,10,7,high
52,Other,8.22,5,32,223,137,10.15560316558488,3,4,10,medium
36,Other,6.54,4,48,198,149,8.897144189611794,4,3,8,medium
58,Other,4.82,1,26,5,23,8.52782171861532,10,3,6,low
59,Other,4.95,5,78,221,165,5.743863370444706,9,7,8,high
54,Female,6.39,4,70,247,104,8.205350728505735,2,5,6,high
21,Other,9.04,2,65,54,116,9.120124350348204,3,9,9,high
58,Male,9.22,4,46,90,43,11.547671738112896,9,2,5,medium
41,Male,4.64,9,66,90,13,8.040575292363908,7,9,4,high
19,Male,7.74,9,51,202,117,7.714084907396339,3,2,4,medium
30,Male,6.72,7,25,205,100,4.31915724577629,8,5,10,low
56,Other,8.23,5,22,53,163,11.609082474786382,6,6,6,low
40,Female,8.08,2,89,33,80,11.180436040874676,8,4,2,high
46,Other,6.6,4,52,145,165,7.8492137668214514,7,3,5,medium
48,Male,8.34,7,48,141,156,11.679017887151227,7,3,3,medium
30,Male,9.46,9,82,242,111,8.577166470005583,5,5,4,high
41,Male,8.53,5,16,91,159,6.379925106884287,2,6,10,low
25,Female,4.5,4,0,78,133,8.472003590770255,4,5,8,low
39,Male,8.02,10,33,270,50,11.427597033900756,4,5,1,medium
46,Female,9.18,1,70,99,177,5.631739494055478,5,6,3,high
49,Other,8.12,9,55,229,158,6.924501122223743,6,8,6,medium
46,Male,4.69,7,15,127,11,9.443128193394426,4,10,1,low
48,Other,6.74,8,54,111,158,8.900473965362234,7,1,5,medium
35,Other,8.71,4,86,163,112,10.440381247028585,4,1,7,high
49,Male,5.05,9,21,263,36,4.558718861583766,8,6,1,low
50,Male,4.69,10,85,240,53,6.311915564876351,6,9,5,high
48,Male,6.22,2,87,288,117,6.485785080293703,10,9,4,high
51,Other,4.95,3,5,259,100,9.433373061658047,7,1,6,low
56,Female,7.41,9,50,274,95,8.06039393751587,9,7,8,medium
23,Female,4.8,6,77,119,24,10.894153073641014,5,2,7,high
34,Other,8.09,4,7,92,72,6.237674620808109,8,8,2,low
31,Female,8.54,4,5,160,127,5.3064771339181425,4,4,6,low
39,Other,5.84,2,11,210,56,7.150468131640679,10,7,2,low
18,Male,6.82,7,77,166,178,11.708580000964272,9,10,4,high
22,Other,6.82,10,68,203,120,8.853283487909128,5,3,3,high
47,Male,6.85,9,72,39,49,10.73207224644179,6,2,3,high
39,Male,9.21,1,6,118,30,8.61996437085094,7,3,9,low
41,Female,5.55,4,47,100,60,10.920853583503431,1,7,1,medium
27,Male,7.47,1,45,234,167,5.695553954498182,2,4,3,medium
57,Other,6.75,3,52,99,163,9.843415620251175,9,5,5,medium
23,Male,7.82,5,23,114,91,10.0566526859147,6,2,9,low
32,Male,6.18,6,14,20,51,5.967977067092866,2,7,6,low
18,Other,9.22,2,64,184,177,5.0897597166644095,1,10,1,high
32,Male,7.02,6,77,34,124,7.006852674843603,6,9,3,high
40,Male,8.92,4,1,175,39,8.030488196670353,4,5,4,low
54,Male,8.08,6,72,60,140,4.704161047243519,10,2,7,high
48,Other,5.74,1,66,32,64,7.172304424276642,9,1,3,high
22,Other,5.68,7,15,120,110,10.97128950065607,6,8,4,low
20,Female,7.78,5,43,101,8,4.452917403908278,8,4,6,medium
55,Other,7.01,9,54,1,47,11.32866195946288,9,10,1,medium
52,Other,5.26,9,60,187,137,6.741368943369875,3,8,10,medium
50,Male,7.89,4,52,280,101,11.628447458542356,4,10,3,medium
32,Female,7,3,79,160,33,7.262359218123553,2,4,4,high
34,Other,5.42,6,68,125,129,8.687856112188925,6,4,7,high
31,Female,7.17,6,23,293,133,6.909842275676492,10,4,10,low
40,Female,6.11,3,67,84,55,9.10811440675834,6,8,3,high
57,Male,7.62,5,54,120,78,10.155415352377076,3,4,10,medium
36,Female,7.4,4,71,104,161,8.496823986470154,2,5,6,high
29,Other,6.78,10,50,288,25,5.757710031144604,2,10,2,medium
29,Other,7.82,2,48,30,91,4.9333285028121585,7,4,10,medium
47,Male,8.73,5,5,271,87,6.75233240411095,3,5,1,low
38,Other,5.12,5,76,90,32,9.521894028040236,1,5,2,high
19,Other,9.39,3,2,118,160,4.542716131618889,5,4,3,low
35,Other,7.66,6,51,9,116,9.187268273374867,10,5,2,medium
34,Other,8.15,9,11,192,94,5.201702473334784,9,8,6,low
52,Other,5.8,8,9,50,111,4.641538312317515,1,1,1,low
24,Male,4.82,10,30,24,64,7.15042195354001,3,7,1,low
34,Female,7.85,4,31,263,35,11.715935138783513,2,5,7,medium
43,Other,9.04,3,14,44,20,8.18450560744201,6,8,8,low
39,Other,4.99,10,65,129,149,10.976613265727908,9,10,1,high
35,Other,7.89,4,49,142,145,9.757028756831488,8,4,10,medium
43,Female,7.2,9,43,40,53,6.953661228784828,9,10,5,medium
37,Male,8.87,7,28,275,169,9.879382768927002,8,3,9,low
25,Female,8.04,9,77,227,69,10.230599708023282,1,9,8,high
35,Female,5.82,4,1,232,163,5.006601922433743,8,3,6,low
25,Female,6.39,4,59,7,34,10.575051869071917,8,4,9,medium
43,Female,9.41,2,43,148,28,9.024679385971364,6,7,4,medium
31,Male,8.1,5,54,179,38,11.579353013736643,8,10,4,medium
50,Male,5.13,4,43,110,6,6.509616480108349,5,2,6,medium
55,Other,7.21,1,63,54,106,10.44171576413413,1,5,6,high
54,Male,9.25,2,41,182,165,4.463217993359249,6,2,10,medium
47,Other,7.97,10,0,70,118,11.820563524412805,5,4,4,low
40,Male,4.72,9,29,56,160,6.594681103985107,4,7,10,low
32,Male,9.02,6,69,261,75,8.982361224717913,4,7,6,high
54,Female,4.96,7,53,60,107,6.376425444215313,5,7,3,medium
45,Other,6.77,1,66,154,166,10.53595390873592,3,6,4,high
58,Female,9.43,4,71,90,69,4.735704661133704,5,4,7,high
57,Female,6.23,3,34,293,109,11.645691771341962,5,8,1,medium
55,Female,6.04,6,77,215,99,9.791523981215416,1,5,8,high
42,Other,5.25,9,28,33,58,4.155042159943838,4,10,6,low
53,Female,7.84,4,51,119,76,5.281938241409773,3,2,10,medium
43,Male,7.27,6,52,274,117,5.239416273073403,7,5,3,medium
19,Male,8.18,9,50,126,150,10.542177503112244,6,2,10,medium
39,Other,7.37,3,32,237,80,7.913030378492116,2,2,10,medium
22,Other,7.82,3,69,82,167,7.104724897603264,7,3,7,high
35,Other,9,7,73,75,117,8.376421447244782,3,6,6,high
50,Female,8.68,1,31,85,35,11.637455870228903,9,2,1,medium
54,Male,8.18,5,37,142,36,11.984258201756724,1,8,1,medium
55,Other,9.25,4,57,95,25,4.130945039700451,7,2,1,medium
21,Male,4.7,7,41,184,177,11.663807037108455,9,6,1,medium
21,Female,9.06,10,26,259,127,6.58958425613773,6,10,3,low
47,Other,4.92,9,76,148,109,6.997416905556892,9,2,4,high
39,Female,8.96,2,44,199,68,9.491911257580249,3,6,5,medium
46,Female,4.65,3,7,271,42,7.212764899140014,8,9,8,low
22,Male,6.01,1,64,285,46,6.501661905515459,5,10,9,high
33,Male,7.27,5,89,233,144,6.681496811718675,3,9,2,high
48,Other,8.91,9,56,248,160,6.138398434479523,3,1,6,medium
49,Female,5.84,10,43,288,171,11.67810113006434,3,3,6,medium
37,Other,4.75,1,62,144,144,11.3893550587036,9,1,10,high
35,Female,6.57,7,45,89,155,6.7344424207203994,9,7,10,medium
42,Female,6.03,3,2,115,90,10.428410337694064,1,4,1,low
51,Other,8.57,1,83,283,27,4.840669953538782,1,5,5,high
35,Female,8.01,6,86,218,130,5.570328090461849,2,9,1,high
29,Other,7.13,4,80,210,131,7.194430195150813,4,1,9,high
56,Male,8.05,6,31,280,38,7.866432465649922,4,5,2,medium
37,Other,5.2,3,15,1,124,6.733778451194554,3,8,5,low
42,Other,9.05,4,62,126,159,10.998423244176289,4,1,7,high
38,Other,6.75,7,51,207,144,7.006821086559299,10,5,8,medium
25,Male,6.58,10,85,76,149,9.469173855738212,5,2,8,high
18,Male,5.13,2,51,114,87,9.00259219875656,2,6,7,medium
33,Male,4.74,3,20,42,88,8.300041643006303,5,8,7,low
43,Male,5.87,4,40,106,168,4.366715797274079,1,9,2,medium
25,Male,5.2,3,51,291,76,4.380821346093007,8,2,2,medium
56,Female,7.32,10,42,132,177,11.532815515045051,4,5,7,medium
27,Other,6.74,5,42,210,139,9.68180109335416,6,6,4,medium
39,Male,9.28,7,58,234,69,9.946779862460078,1,10,5,medium
32,Female,5.45,8,15,254,23,8.43631883537914,7,6,1,low
48,Male,7.28,2,75,231,79,5.078730025547985,6,4,6,high
20,Male,8.65,7,88,66,132,9.90496007296245,10,9,9,high
21,Male,4.98,7,48,255,135,8.826409501018468,9,6,8,medium
30,Male,8.09,2,70,251,143,10.832023743778038,7,9,4,high
51,Other,6.1,1,28,273,47,9.524040739897805,10,2,9,low
48,Male,7.99,9,37,251,56,10.917519899849651,10,6,4,medium
55,Other,8.96,8,1,188,39,5.041610121034822,8,5,4,low
27,Other,6.7,3,12,97,45,8.650690130369867,8,4,1,low
20,Male,7.21,4,60,48,43,10.022470331113734,8,9,1,medium
18,Male,8.7,10,8,161,147,5.318265326041919,1,1,2,low
47,Male,5.89,6,9,208,8,9.31952153707672,4,3,2,low
44,Other,5.11,10,33,190,155,6.712583944942561,6,4,4,medium
23,Male,7.78,1,3,175,97,8.78349679310223,3,5,10,low
20,Male,5.98,9,34,234,64,6.291658782050487,8,2,2,medium
53,Male,9.11,6,65,172,179,4.952303448655868,9,7,10,high
22,Male,5.87,2,1,227,17,4.239616858909314,2,4,1,low
49,Female,7.07,2,33,283,162,8.059053332794615,6,9,5,medium
32,Male,7.23,3,32,80,121,7.6695643221244545,9,6,5,medium
30,Male,7.34,8,61,27,115,5.120265412283786,6,1,2,high
37,Female,5.19,6,25,237,41,4.717519169296772,2,7,7,low
38,Female,6.9,6,24,284,66,5.8347981915289076,8,9,1,low
22,Male,6.24,1,58,79,58,7.328146627297762,10,8,3,medium
37,Female,7.88,7,48,19,28,7.592032476860069,7,1,8,medium
46,Female,7.77,6,66,51,144,11.33146027112518,10,8,2,high
36,Female,5.48,7,26,50,83,7.328490345525659,3,1,8,low
24,Female,6.69,9,71,68,31,7.902618462809708,10,10,9,high
41,Male,7.26,2,9,102,133,10.293236078875744,8,4,2,low
25,Female,9.32,8,77,205,42,9.719786140627406,1,1,4,high
28,Other,9.13,4,45,219,117,9.274521312890288,4,9,8,medium
39,Other,7.47,4,18,260,14,6.649358722601882,3,7,3,low
33,Other,8.32,2,73,129,125,6.667099678135609,3,9,5,high
19,Other,5.89,7,81,13,31,5.641254517004874,6,4,4,high
48,Other,8.59,3,16,3,171,11.797414320956234,1,7,5,low
32,Male,6.08,2,12,247,4,11.052575887547668,5,10,5,low
58,Other,9.04,4,35,32,28,7.983751910675878,8,10,7,medium
43,Female,7.2,7,89,17,177,9.66830485928713,7,1,3,high
49,Other,5.63,2,81,85,179,9.003118509897874,1,1,10,high
24,Male,9.41,3,53,194,8,10.411176236162518,3,10,5,medium
20,Other,6.06,10,87,45,59,7.158530694894412,4,2,7,high
21,Male,7.84,5,66,111,157,11.678940843274711,7,1,1,high
26,Male,6.81,9,20,22,153,7.985448755962865,8,8,3,low
27,Other,9.42,7,6,38,147,4.621051977710456,2,10,5,low
22,Other,6.76,10,41,227,17,6.035274080323979,4,5,9,medium
32,Other,8.32,1,45,144,144,7.704004229033322,4,4,9,medium
41,Other,9.01,5,23,208,10,5.575063999924097,7,8,4,low
50,Other,6.84,9,49,110,12,9.045929123599675,10,2,9,medium
39,Other,5.26,5,75,6,14,5.986174526368633,4,4,4,high
57,Male,9.41,6,22,64,87,9.340135112336974,1,4,2,low
22,Female,8.48,4,45,230,71,6.954056558842194,5,7,7,medium
36,Male,5.69,7,12,165,35,9.114901385059268,8,3,3,low
54,Male,8.88,10,41,189,52,4.841508766925035,9,5,1,medium
31,Female,8.96,3,89,109,57,7.448312747054218,8,9,9,high
30,Female,7.53,2,61,148,102,11.873222934740244,5,8,4,high
35,Male,7.36,10,70,155,20,10.072428552502872,10,4,1,high
41,Other,7.46,10,70,218,17,4.822849005938644,9,2,6,high
